anio;region;departamento;rango_edad;sexo;pob
2023;Orinoquía;Meta;30 - 34;Masculino;45310
2023;Orinoquía;Meta;35 - 39;Masculino;41932
2023;Orinoquía;Meta;40 - 44;Masculino;38898
2023;Orinoquía;Meta;45 - 49;Masculino;33766
2023;Orinoquía;Meta;5 - 9;Masculino;46674
2023;Orinoquía;Meta;50 - 54;Masculino;30317
2023;Orinoquía;Meta;55 - 59;Masculino;27677
2023;Orinoquía;Meta;60 - 64;Masculino;22879
2023;Orinoquía;Meta;65 - 69;Masculino;16744
2023;Orinoquía;Meta;70 - 74;Masculino;11870
2023;Orinoquía;Meta;75 - 79;Masculino;7913
2023;Orinoquía;Meta;80 - 84;Masculino;4725
2023;Orinoquía;Meta;85 - 89;Masculino;4341
2024;Orinoquía;Meta;0 - 4;Femenino;40497
2024;Orinoquía;Meta;10 - 14;Femenino;45510
2024;Orinoquía;Meta;15 - 19;Femenino;45681
2024;Orinoquía;Meta;20 - 24;Femenino;46360
2024;Orinoquía;Meta;25 - 29;Femenino;46350
2024;Orinoquía;Meta;30 - 34;Femenino;45501
2024;Orinoquía;Meta;35 - 39;Femenino;42467
2024;Orinoquía;Meta;40 - 44;Femenino;39750
2024;Orinoquía;Meta;45 - 49;Femenino;35295
2024;Orinoquía;Meta;5 - 9;Femenino;44555
2024;Orinoquía;Meta;50 - 54;Femenino;31825
2024;Orinoquía;Meta;55 - 59;Femenino;29634
2024;Orinoquía;Meta;60 - 64;Femenino;25428
2024;Orinoquía;Meta;65 - 69;Femenino;19367
2024;Orinoquía;Meta;70 - 74;Femenino;13623
2024;Orinoquía;Meta;75 - 79;Femenino;9012
2024;Orinoquía;Meta;80 - 84;Femenino;5332
2024;Orinoquía;Meta;85 - 89;Femenino;4463
2024;Orinoquía;Meta;0 - 4;Masculino;41920
2024;Orinoquía;Meta;10 - 14;Masculino;47910
2024;Orinoquía;Meta;15 - 19;Masculino;48041
2024;Orinoquía;Meta;20 - 24;Masculino;48498
2024;Orinoquía;Meta;25 - 29;Masculino;48196
2024;Orinoquía;Meta;30 - 34;Masculino;46253
2024;Orinoquía;Meta;35 - 39;Masculino;42671
2024;Orinoquía;Meta;40 - 44;Masculino;39794
2024;Orinoquía;Meta;45 - 49;Masculino;34858
2024;Orinoquía;Meta;5 - 9;Masculino;46503
2024;Orinoquía;Meta;50 - 54;Masculino;30771
2024;Orinoquía;Meta;55 - 59;Masculino;28244
2024;Orinoquía;Meta;60 - 64;Masculino;23823
2024;Orinoquía;Meta;65 - 69;Masculino;17645
2024;Orinoquía;Meta;70 - 74;Masculino;12406
2024;Orinoquía;Meta;75 - 79;Masculino;8276
2024;Orinoquía;Meta;80 - 84;Masculino;4933
2024;Orinoquía;Meta;85 - 89;Masculino;4374
2025;Orinoquía;Meta;0 - 4;Femenino;39846
2025;Orinoquía;Meta;10 - 14;Femenino;45679
2025;Orinoquía;Meta;15 - 19;Femenino;45733
2025;Orinoquía;Meta;20 - 24;Femenino;46226
2025;Orinoquía;Meta;25 - 29;Femenino;46671
2025;Orinoquía;Meta;30 - 34;Femenino;46208
2025;Orinoquía;Meta;35 - 39;Femenino;43350
2025;Orinoquía;Meta;40 - 44;Femenino;40509
2025;Orinoquía;Meta;45 - 49;Femenino;36349
2025;Orinoquía;Meta;5 - 9;Femenino;44380
2025;Orinoquía;Meta;50 - 54;Femenino;32322
2025;Orinoquía;Meta;55 - 59;Femenino;30143
2025;Orinoquía;Meta;60 - 64;Femenino;26364
2025;Orinoquía;Meta;65 - 69;Femenino;20440
2025;Orinoquía;Meta;70 - 74;Femenino;14431
2025;Orinoquía;Meta;75 - 79;Femenino;9549
2025;Orinoquía;Meta;80 - 84;Femenino;5664
2025;Orinoquía;Meta;85 - 89;Femenino;4605
2025;Orinoquía;Meta;0 - 4;Masculino;41242
2025;Orinoquía;Meta;10 - 14;Masculino;48093
2025;Orinoquía;Meta;15 - 19;Masculino;48029
2025;Orinoquía;Meta;20 - 24;Masculino;48273
2025;Orinoquía;Meta;25 - 29;Masculino;48478
2025;Orinoquía;Meta;30 - 34;Masculino;47038
2025;Orinoquía;Meta;35 - 39;Masculino;43468
2025;Orinoquía;Meta;40 - 44;Masculino;40551
2025;Orinoquía;Meta;45 - 49;Masculino;35984
2025;Orinoquía;Meta;5 - 9;Masculino;46204
2025;Orinoquía;Meta;50 - 54;Masculino;31319
2025;Orinoquía;Meta;55 - 59;Masculino;28724
2025;Orinoquía;Meta;60 - 64;Masculino;24677
2025;Orinoquía;Meta;65 - 69;Masculino;18594
2025;Orinoquía;Meta;70 - 74;Masculino;12984
2025;Orinoquía;Meta;75 - 79;Masculino;8655
2025;Orinoquía;Meta;80 - 84;Masculino;5150
2025;Orinoquía;Meta;85 - 89;Masculino;4419
2026;Orinoquía;Meta;0 - 4;Femenino;39386
2026;Orinoquía;Meta;10 - 14;Femenino;45805
2026;Orinoquía;Meta;15 - 19;Femenino;45799
2026;Orinoquía;Meta;20 - 24;Femenino;46045
2026;Orinoquía;Meta;25 - 29;Femenino;46855
2026;Orinoquía;Meta;30 - 34;Femenino;46768
2026;Orinoquía;Meta;35 - 39;Femenino;44262
2026;Orinoquía;Meta;40 - 44;Femenino;41187
2026;Orinoquía;Meta;45 - 49;Femenino;37406
2026;Orinoquía;Meta;5 - 9;Femenino;43885
2026;Orinoquía;Meta;50 - 54;Femenino;32906
2026;Orinoquía;Meta;55 - 59;Femenino;30583
2026;Orinoquía;Meta;60 - 64;Femenino;27196
2026;Orinoquía;Meta;65 - 69;Femenino;21517
2026;Orinoquía;Meta;70 - 74;Femenino;15290
2026;Orinoquía;Meta;75 - 79;Femenino;10117
2026;Orinoquía;Meta;80 - 84;Femenino;6020
2026;Orinoquía;Meta;85 - 89;Femenino;4769
2026;Orinoquía;Meta;0 - 4;Masculino;40801
2026;Orinoquía;Meta;10 - 14;Masculino;48221
2026;Orinoquía;Meta;15 - 19;Masculino;48059
2026;Orinoquía;Meta;20 - 24;Masculino;48008
2026;Orinoquía;Meta;25 - 29;Masculino;48602
2026;Orinoquía;Meta;30 - 34;Masculino;47680
2026;Orinoquía;Meta;35 - 39;Masculino;44319
2026;Orinoquía;Meta;40 - 44;Masculino;41210
2026;Orinoquía;Meta;45 - 49;Masculino;37102
2026;Orinoquía;Meta;5 - 9;Masculino;45555
2026;Orinoquía;Meta;50 - 54;Masculino;31983
2026;Orinoquía;Meta;55 - 59;Masculino;29136
2026;Orinoquía;Meta;60 - 64;Masculino;25450
2026;Orinoquía;Meta;65 - 69;Masculino;19558
2026;Orinoquía;Meta;70 - 74;Masculino;13604
2026;Orinoquía;Meta;75 - 79;Masculino;9055
2026;Orinoquía;Meta;80 - 84;Masculino;5385
2026;Orinoquía;Meta;85 - 89;Masculino;4480
2027;Orinoquía;Meta;0 - 4;Femenino;39113
2027;Orinoquía;Meta;10 - 14;Femenino;45899
2027;Orinoquía;Meta;15 - 19;Femenino;45899
2027;Orinoquía;Meta;20 - 24;Femenino;45874
2027;Orinoquía;Meta;25 - 29;Femenino;46902
2027;Orinoquía;Meta;30 - 34;Femenino;47201
2027;Orinoquía;Meta;35 - 39;Femenino;45196
2027;Orinoquía;Meta;40 - 44;Femenino;41834
2027;Orinoquía;Meta;45 - 49;Femenino;38420
2027;Orinoquía;Meta;5 - 9;Femenino;43102
2027;Orinoquía;Meta;50 - 54;Femenino;33619
2027;Orinoquía;Meta;55 - 59;Femenino;30963
2027;Orinoquía;Meta;60 - 64;Femenino;27943
2027;Orinoquía;Meta;65 - 69;Femenino;22574
2027;Orinoquía;Meta;70 - 74;Femenino;16197
2027;Orinoquía;Meta;75 - 79;Femenino;10722
2027;Orinoquía;Meta;80 - 84;Femenino;6393
2027;Orinoquía;Meta;85 - 89;Femenino;4977
2027;Orinoquía;Meta;0 - 4;Masculino;40559
2027;Orinoquía;Meta;10 - 14;Masculino;48278
2027;Orinoquía;Meta;15 - 19;Masculino;48142
2027;Orinoquía;Meta;20 - 24;Masculino;47769
2027;Orinoquía;Meta;25 - 29;Masculino;48579
2027;Orinoquía;Meta;30 - 34;Masculino;48189
2027;Orinoquía;Meta;35 - 39;Masculino;45219
2027;Orinoquía;Meta;40 - 44;Masculino;41823
2027;Orinoquía;Meta;45 - 49;Masculino;38174
2027;Orinoquía;Meta;5 - 9;Masculino;44642
2027;Orinoquía;Meta;50 - 54;Masculino;32773
2027;Orinoquía;Meta;55 - 59;Masculino;29514
2027;Orinoquía;Meta;60 - 64;Masculino;26136
2027;Orinoquía;Meta;65 - 69;Masculino;20523
2027;Orinoquía;Meta;70 - 74;Masculino;14283
2027;Orinoquía;Meta;75 - 79;Masculino;9474
2027;Orinoquía;Meta;80 - 84;Masculino;5638
2027;Orinoquía;Meta;85 - 89;Masculino;4568
2028;Orinoquía;Meta;0 - 4;Femenino;38792
2028;Orinoquía;Meta;10 - 14;Femenino;45929
2028;Orinoquía;Meta;15 - 19;Femenino;46014
2028;Orinoquía;Meta;20 - 24;Femenino;45744
2028;Orinoquía;Meta;25 - 29;Femenino;46796
2028;Orinoquía;Meta;30 - 34;Femenino;47549
2028;Orinoquía;Meta;35 - 39;Femenino;46095
2028;Orinoquía;Meta;40 - 44;Femenino;42505
2028;Orinoquía;Meta;45 - 49;Femenino;39353
2028;Orinoquía;Meta;5 - 9;Femenino;42312
2028;Orinoquía;Meta;50 - 54;Femenino;34464
2028;Orinoquía;Meta;55 - 59;Femenino;31320
2028;Orinoquía;Meta;60 - 64;Femenino;28604
2028;Orinoquía;Meta;65 - 69;Femenino;23592
2028;Orinoquía;Meta;70 - 74;Femenino;17145
2028;Orinoquía;Meta;75 - 79;Femenino;11367
2028;Orinoquía;Meta;80 - 84;Femenino;6794
2028;Orinoquía;Meta;85 - 89;Femenino;5219
2028;Orinoquía;Meta;0 - 4;Masculino;40240
2028;Orinoquía;Meta;10 - 14;Masculino;48238
2028;Orinoquía;Meta;15 - 19;Masculino;48269
2028;Orinoquía;Meta;20 - 24;Masculino;47580
2028;Orinoquía;Meta;25 - 29;Masculino;48404
2028;Orinoquía;Meta;30 - 34;Masculino;48592
2028;Orinoquía;Meta;35 - 39;Masculino;46128
2028;Orinoquía;Meta;40 - 44;Masculino;42445
2028;Orinoquía;Meta;45 - 49;Masculino;39151
2028;Orinoquía;Meta;5 - 9;Masculino;43766
2028;Orinoquía;Meta;50 - 54;Masculino;33697
2028;Orinoquía;Meta;55 - 59;Masculino;29894
2028;Orinoquía;Meta;60 - 64;Masculino;26739
2028;Orinoquía;Meta;65 - 69;Masculino;21455
2028;Orinoquía;Meta;70 - 74;Masculino;15027
2028;Orinoquía;Meta;75 - 79;Masculino;9923
2028;Orinoquía;Meta;80 - 84;Masculino;5903
2028;Orinoquía;Meta;85 - 89;Masculino;4684
2029;Orinoquía;Meta;0 - 4;Femenino;38432
2029;Orinoquía;Meta;10 - 14;Femenino;45801
2029;Orinoquía;Meta;15 - 19;Femenino;46156
2029;Orinoquía;Meta;20 - 24;Femenino;45665
2029;Orinoquía;Meta;25 - 29;Femenino;46593
2029;Orinoquía;Meta;30 - 34;Femenino;47803
2029;Orinoquía;Meta;35 - 39;Femenino;46901
2029;Orinoquía;Meta;40 - 44;Femenino;43263
2029;Orinoquía;Meta;45 - 49;Femenino;40161
2029;Orinoquía;Meta;5 - 9;Femenino;41584
2029;Orinoquía;Meta;50 - 54;Femenino;35436
2029;Orinoquía;Meta;55 - 59;Femenino;31701
2029;Orinoquía;Meta;60 - 64;Femenino;29167
2029;Orinoquía;Meta;65 - 69;Femenino;24561
2029;Orinoquía;Meta;70 - 74;Femenino;18129
2029;Orinoquía;Meta;75 - 79;Femenino;12060
2029;Orinoquía;Meta;80 - 84;Femenino;7221
2029;Orinoquía;Meta;85 - 89;Femenino;5490
2029;Orinoquía;Meta;0 - 4;Masculino;39871
2029;Orinoquía;Meta;10 - 14;Masculino;47997
2029;Orinoquía;Meta;15 - 19;Masculino;48414
2029;Orinoquía;Meta;20 - 24;Masculino;47459
2029;Orinoquía;Meta;25 - 29;Masculino;48145
2029;Orinoquía;Meta;30 - 34;Masculino;48855
2029;Orinoquía;Meta;35 - 39;Masculino;46995
2029;Orinoquía;Meta;40 - 44;Masculino;43130
2029;Orinoquía;Meta;45 - 49;Masculino;40003
2029;Orinoquía;Meta;5 - 9;Masculino;43016
2029;Orinoquía;Meta;50 - 54;Masculino;34748
2029;Orinoquía;Meta;55 - 59;Masculino;30304
2029;Orinoquía;Meta;60 - 64;Masculino;27270
2029;Orinoquía;Meta;65 - 69;Masculino;22336
2029;Orinoquía;Meta;70 - 74;Masculino;15843
2029;Orinoquía;Meta;75 - 79;Masculino;10393
2029;Orinoquía;Meta;80 - 84;Masculino;6187
2029;Orinoquía;Meta;85 - 89;Masculino;4824
2030;Orinoquía;Meta;0 - 4;Femenino;38070
2030;Orinoquía;Meta;10 - 14;Femenino;45578
2030;Orinoquía;Meta;15 - 19;Femenino;46291
2030;Orinoquía;Meta;20 - 24;Femenino;45652
2030;Orinoquía;Meta;25 - 29;Femenino;46335
2030;Orinoquía;Meta;30 - 34;Femenino;47958
2030;Orinoquía;Meta;35 - 39;Femenino;47568
2030;Orinoquía;Meta;40 - 44;Femenino;44111
2030;Orinoquía;Meta;45 - 49;Femenino;40881
2030;Orinoquía;Meta;5 - 9;Femenino;40858
2030;Orinoquía;Meta;50 - 54;Femenino;36458
2030;Orinoquía;Meta;55 - 59;Femenino;32166
2030;Orinoquía;Meta;60 - 64;Femenino;29652
2030;Orinoquía;Meta;65 - 69;Femenino;25463
2030;Orinoquía;Meta;70 - 74;Femenino;19144
2030;Orinoquía;Meta;75 - 79;Femenino;12795
2030;Orinoquía;Meta;80 - 84;Femenino;7671
2030;Orinoquía;Meta;85 - 89;Femenino;5801
2030;Orinoquía;Meta;0 - 4;Masculino;39508
2030;Orinoquía;Meta;10 - 14;Masculino;47650
2030;Orinoquía;Meta;15 - 19;Masculino;48574
2030;Orinoquía;Meta;20 - 24;Masculino;47417
2030;Orinoquía;Meta;25 - 29;Masculino;47835
2030;Orinoquía;Meta;30 - 34;Masculino;49009
2030;Orinoquía;Meta;35 - 39;Masculino;47745
2030;Orinoquía;Meta;40 - 44;Masculino;43909
2030;Orinoquía;Meta;45 - 49;Masculino;40738
2030;Orinoquía;Meta;5 - 9;Masculino;42255
2030;Orinoquía;Meta;50 - 54;Masculino;35856
2030;Orinoquía;Meta;55 - 59;Masculino;30821
2030;Orinoquía;Meta;60 - 64;Masculino;27734
2030;Orinoquía;Meta;65 - 69;Masculino;23144
2030;Orinoquía;Meta;70 - 74;Masculino;16709
2030;Orinoquía;Meta;75 - 79;Masculino;10903
2030;Orinoquía;Meta;80 - 84;Masculino;6490
2030;Orinoquía;Meta;85 - 89;Masculino;4986
2031;Orinoquía;Meta;0 - 4;Femenino;37725
2031;Orinoquía;Meta;10 - 14;Femenino;45041
2031;Orinoquía;Meta;15 - 19;Femenino;46405
2031;Orinoquía;Meta;20 - 24;Femenino;45687
2031;Orinoquía;Meta;25 - 29;Femenino;46083
2031;Orinoquía;Meta;30 - 34;Femenino;47999
2031;Orinoquía;Meta;35 - 39;Femenino;48109
2031;Orinoquía;Meta;40 - 44;Femenino;45012
2031;Orinoquía;Meta;45 - 49;Femenino;41541
2031;Orinoquía;Meta;5 - 9;Femenino;40357
2031;Orinoquía;Meta;50 - 54;Femenino;37507
2031;Orinoquía;Meta;55 - 59;Femenino;32731
2031;Orinoquía;Meta;60 - 64;Femenino;30078
2031;Orinoquía;Meta;65 - 69;Femenino;26276
2031;Orinoquía;Meta;70 - 74;Femenino;20170
2031;Orinoquía;Meta;75 - 79;Femenino;13582
2031;Orinoquía;Meta;80 - 84;Femenino;8152
2031;Orinoquía;Meta;85 - 89;Femenino;6142
2031;Orinoquía;Meta;0 - 4;Masculino;39158
2031;Orinoquía;Meta;10 - 14;Masculino;46957
2031;Orinoquía;Meta;15 - 19;Masculino;48697
2031;Orinoquía;Meta;20 - 24;Masculino;47441
2031;Orinoquía;Meta;25 - 29;Masculino;47539
2031;Orinoquía;Meta;30 - 34;Masculino;49025
2031;Orinoquía;Meta;35 - 39;Masculino;48376
2031;Orinoquía;Meta;40 - 44;Masculino;44769
2031;Orinoquía;Meta;45 - 49;Masculino;41391
2031;Orinoquía;Meta;5 - 9;Masculino;41773
2031;Orinoquía;Meta;50 - 54;Masculino;36977
2031;Orinoquía;Meta;55 - 59;Masculino;31466
2031;Orinoquía;Meta;60 - 64;Masculino;28134
2031;Orinoquía;Meta;65 - 69;Masculino;23892
2031;Orinoquía;Meta;70 - 74;Masculino;17597
2031;Orinoquía;Meta;75 - 79;Masculino;11451
2031;Orinoquía;Meta;80 - 84;Masculino;6817
2031;Orinoquía;Meta;85 - 89;Masculino;5172
2032;Orinoquía;Meta;0 - 4;Femenino;37396
2032;Orinoquía;Meta;10 - 14;Femenino;44222
2032;Orinoquía;Meta;15 - 19;Femenino;46491
2032;Orinoquía;Meta;20 - 24;Femenino;45773
2032;Orinoquía;Meta;25 - 29;Femenino;45863
2032;Orinoquía;Meta;30 - 34;Femenino;47920
2032;Orinoquía;Meta;35 - 39;Femenino;48513
2032;Orinoquía;Meta;40 - 44;Femenino;45951
2032;Orinoquía;Meta;45 - 49;Femenino;42175
2032;Orinoquía;Meta;5 - 9;Femenino;40052
2032;Orinoquía;Meta;50 - 54;Femenino;38518
2032;Orinoquía;Meta;55 - 59;Femenino;33432
2032;Orinoquía;Meta;60 - 64;Femenino;30447
2032;Orinoquía;Meta;65 - 69;Femenino;27013
2032;Orinoquía;Meta;70 - 74;Femenino;21180
2032;Orinoquía;Meta;75 - 79;Femenino;14418
2032;Orinoquía;Meta;80 - 84;Femenino;8667
2032;Orinoquía;Meta;85 - 89;Femenino;6515
2032;Orinoquía;Meta;0 - 4;Masculino;38823
2032;Orinoquía;Meta;10 - 14;Masculino;45997
2032;Orinoquía;Meta;15 - 19;Masculino;48752
2032;Orinoquía;Meta;20 - 24;Masculino;47529
2032;Orinoquía;Meta;25 - 29;Masculino;47283
2032;Orinoquía;Meta;30 - 34;Masculino;48913
2032;Orinoquía;Meta;35 - 39;Masculino;48870
2032;Orinoquía;Meta;40 - 44;Masculino;45684
2032;Orinoquía;Meta;45 - 49;Masculino;42007
2032;Orinoquía;Meta;5 - 9;Masculino;41506
2032;Orinoquía;Meta;50 - 54;Masculino;38057
2032;Orinoquía;Meta;55 - 59;Masculino;32250
2032;Orinoquía;Meta;60 - 64;Masculino;28508
2032;Orinoquía;Meta;65 - 69;Masculino;24561
2032;Orinoquía;Meta;70 - 74;Masculino;18490
2032;Orinoquía;Meta;75 - 79;Masculino;12055
2032;Orinoquía;Meta;80 - 84;Masculino;7158
2032;Orinoquía;Meta;85 - 89;Masculino;5385
2033;Orinoquía;Meta;0 - 4;Femenino;37080
2033;Orinoquía;Meta;10 - 14;Femenino;43394
2033;Orinoquía;Meta;15 - 19;Femenino;46519
2033;Orinoquía;Meta;20 - 24;Femenino;45887
2033;Orinoquía;Meta;25 - 29;Femenino;45701
2033;Orinoquía;Meta;30 - 34;Femenino;47707
2033;Orinoquía;Meta;35 - 39;Femenino;48813
2033;Orinoquía;Meta;40 - 44;Femenino;46857
2033;Orinoquía;Meta;45 - 49;Femenino;42849
2033;Orinoquía;Meta;5 - 9;Femenino;39709
2033;Orinoquía;Meta;50 - 54;Femenino;39448
2033;Orinoquía;Meta;55 - 59;Femenino;34269
2033;Orinoquía;Meta;60 - 64;Femenino;30800
2033;Orinoquía;Meta;65 - 69;Femenino;27662
2033;Orinoquía;Meta;70 - 74;Femenino;22159
2033;Orinoquía;Meta;75 - 79;Femenino;15294
2033;Orinoquía;Meta;80 - 84;Femenino;9217
2033;Orinoquía;Meta;85 - 89;Femenino;6926
2033;Orinoquía;Meta;0 - 4;Masculino;38502
2033;Orinoquía;Meta;10 - 14;Masculino;45076
2033;Orinoquía;Meta;15 - 19;Masculino;48715
2033;Orinoquía;Meta;20 - 24;Masculino;47667
2033;Orinoquía;Meta;25 - 29;Masculino;47094
2033;Orinoquía;Meta;30 - 34;Masculino;48667
2033;Orinoquía;Meta;35 - 39;Masculino;49243
2033;Orinoquía;Meta;40 - 44;Masculino;46609
2033;Orinoquía;Meta;45 - 49;Masculino;42643
2033;Orinoquía;Meta;5 - 9;Masculino;41170
2033;Orinoquía;Meta;50 - 54;Masculino;39045
2033;Orinoquía;Meta;55 - 59;Masculino;33174
2033;Orinoquía;Meta;60 - 64;Masculino;28888
2033;Orinoquía;Meta;65 - 69;Masculino;25155
2033;Orinoquía;Meta;70 - 74;Masculino;19358
2033;Orinoquía;Meta;75 - 79;Masculino;12717
2033;Orinoquía;Meta;80 - 84;Masculino;7524
2033;Orinoquía;Meta;85 - 89;Masculino;5620
2034;Orinoquía;Meta;0 - 4;Femenino;36789
2034;Orinoquía;Meta;10 - 14;Femenino;42633
2034;Orinoquía;Meta;15 - 19;Femenino;46391
2034;Orinoquía;Meta;20 - 24;Femenino;46033
2034;Orinoquía;Meta;25 - 29;Femenino;45598
2034;Orinoquía;Meta;30 - 34;Femenino;47413
2034;Orinoquía;Meta;35 - 39;Femenino;49004
2034;Orinoquía;Meta;40 - 44;Femenino;47672
2034;Orinoquía;Meta;45 - 49;Femenino;43613
2034;Orinoquía;Meta;5 - 9;Femenino;39328
2034;Orinoquía;Meta;50 - 54;Femenino;40254
2034;Orinoquía;Meta;55 - 59;Femenino;35240
2034;Orinoquía;Meta;60 - 64;Femenino;31175
2034;Orinoquía;Meta;65 - 69;Femenino;28218
2034;Orinoquía;Meta;70 - 74;Femenino;23093
2034;Orinoquía;Meta;75 - 79;Femenino;16203
2034;Orinoquía;Meta;80 - 84;Femenino;9812
2034;Orinoquía;Meta;85 - 89;Femenino;7368
2034;Orinoquía;Meta;0 - 4;Masculino;38205
2034;Orinoquía;Meta;10 - 14;Masculino;44284
2034;Orinoquía;Meta;15 - 19;Masculino;48481
2034;Orinoquía;Meta;20 - 24;Masculino;47825
2034;Orinoquía;Meta;25 - 29;Masculino;46981
2034;Orinoquía;Meta;30 - 34;Masculino;48352
2034;Orinoquía;Meta;35 - 39;Masculino;49458
2034;Orinoquía;Meta;40 - 44;Masculino;47495
2034;Orinoquía;Meta;45 - 49;Masculino;43348
2034;Orinoquía;Meta;5 - 9;Masculino;40785
2034;Orinoquía;Meta;50 - 54;Masculino;39912
2034;Orinoquía;Meta;55 - 59;Masculino;34224
2034;Orinoquía;Meta;60 - 64;Masculino;29298
2034;Orinoquía;Meta;65 - 69;Masculino;25680
2034;Orinoquía;Meta;70 - 74;Masculino;20186
2034;Orinoquía;Meta;75 - 79;Masculino;13442
2034;Orinoquía;Meta;80 - 84;Masculino;7909
2034;Orinoquía;Meta;85 - 89;Masculino;5874
2035;Orinoquía;Meta;0 - 4;Femenino;36515
2035;Orinoquía;Meta;10 - 14;Femenino;41875
2035;Orinoquía;Meta;15 - 19;Femenino;46169
2035;Orinoquía;Meta;20 - 24;Femenino;46175
2035;Orinoquía;Meta;25 - 29;Femenino;45567
2035;Orinoquía;Meta;30 - 34;Femenino;47082
2035;Orinoquía;Meta;35 - 39;Femenino;49072
2035;Orinoquía;Meta;40 - 44;Femenino;48348
2035;Orinoquía;Meta;45 - 49;Femenino;44469
2035;Orinoquía;Meta;5 - 9;Femenino;38948
2035;Orinoquía;Meta;50 - 54;Femenino;40972
2035;Orinoquía;Meta;55 - 59;Femenino;36260
2035;Orinoquía;Meta;60 - 64;Femenino;31636
2035;Orinoquía;Meta;65 - 69;Femenino;28702
2035;Orinoquía;Meta;70 - 74;Femenino;23966
2035;Orinoquía;Meta;75 - 79;Femenino;17141
2035;Orinoquía;Meta;80 - 84;Femenino;10442
2035;Orinoquía;Meta;85 - 89;Femenino;7846
2035;Orinoquía;Meta;0 - 4;Masculino;37925
2035;Orinoquía;Meta;10 - 14;Masculino;43484
2035;Orinoquía;Meta;15 - 19;Masculino;48138
2035;Orinoquía;Meta;20 - 24;Masculino;48005
2035;Orinoquía;Meta;25 - 29;Masculino;46946
2035;Orinoquía;Meta;30 - 34;Masculino;48002
2035;Orinoquía;Meta;35 - 39;Masculino;49543
2035;Orinoquía;Meta;40 - 44;Masculino;48263
2035;Orinoquía;Meta;45 - 49;Masculino;44154
2035;Orinoquía;Meta;5 - 9;Masculino;40402
2035;Orinoquía;Meta;50 - 54;Masculino;40654
2035;Orinoquía;Meta;55 - 59;Masculino;35341
2035;Orinoquía;Meta;60 - 64;Masculino;29810
2035;Orinoquía;Meta;65 - 69;Masculino;26147
2035;Orinoquía;Meta;70 - 74;Masculino;20949
2035;Orinoquía;Meta;75 - 79;Masculino;14211
2035;Orinoquía;Meta;80 - 84;Masculino;8325
2035;Orinoquía;Meta;85 - 89;Masculino;6148
2018;Pacífica;Nariño;0 - 4;Femenino;62241
2018;Pacífica;Nariño;10 - 14;Femenino;64690
2018;Pacífica;Nariño;15 - 19;Femenino;70125
2018;Pacífica;Nariño;20 - 24;Femenino;70847
2018;Pacífica;Nariño;25 - 29;Femenino;66049
2018;Pacífica;Nariño;30 - 34;Femenino;63642
2018;Pacífica;Nariño;35 - 39;Femenino;61109
2018;Pacífica;Nariño;40 - 44;Femenino;55133
2018;Pacífica;Nariño;45 - 49;Femenino;51479
2018;Pacífica;Nariño;5 - 9;Femenino;61702
2018;Pacífica;Nariño;50 - 54;Femenino;47053
2018;Pacífica;Nariño;55 - 59;Femenino;40036
2018;Pacífica;Nariño;60 - 64;Femenino;32661
2018;Pacífica;Nariño;65 - 69;Femenino;26966
2018;Pacífica;Nariño;70 - 74;Femenino;21324
2018;Pacífica;Nariño;75 - 79;Femenino;15219
2018;Pacífica;Nariño;80 - 84;Femenino;10184
2018;Pacífica;Nariño;85 - 89;Femenino;11937
2018;Pacífica;Nariño;0 - 4;Masculino;65143
2018;Pacífica;Nariño;10 - 14;Masculino;67556
2018;Pacífica;Nariño;15 - 19;Masculino;73028
2018;Pacífica;Nariño;20 - 24;Masculino;72884
2018;Pacífica;Nariño;25 - 29;Masculino;65948
2018;Pacífica;Nariño;30 - 34;Masculino;61024
2018;Pacífica;Nariño;35 - 39;Masculino;56460
2018;Pacífica;Nariño;40 - 44;Masculino;49528
2018;Pacífica;Nariño;45 - 49;Masculino;45319
2018;Pacífica;Nariño;5 - 9;Masculino;64439
2018;Pacífica;Nariño;50 - 54;Masculino;40961
2018;Pacífica;Nariño;55 - 59;Masculino;34692
2018;Pacífica;Nariño;60 - 64;Masculino;28422
2018;Pacífica;Nariño;65 - 69;Masculino;23515
2018;Pacífica;Nariño;70 - 74;Masculino;18416
2018;Pacífica;Nariño;75 - 79;Masculino;12940
2018;Pacífica;Nariño;80 - 84;Masculino;8514
2018;Pacífica;Nariño;85 - 89;Masculino;9406
2019;Pacífica;Nariño;0 - 4;Femenino;61777
2019;Pacífica;Nariño;10 - 14;Femenino;63424
2019;Pacífica;Nariño;15 - 19;Femenino;68320
2019;Pacífica;Nariño;20 - 24;Femenino;69936
2019;Pacífica;Nariño;25 - 29;Femenino;66192
2019;Pacífica;Nariño;30 - 34;Femenino;63084
2019;Pacífica;Nariño;35 - 39;Femenino;61190
2019;Pacífica;Nariño;40 - 44;Femenino;55666
2019;Pacífica;Nariño;45 - 49;Femenino;51372
2019;Pacífica;Nariño;5 - 9;Femenino;61340
2019;Pacífica;Nariño;50 - 54;Femenino;47540
2019;Pacífica;Nariño;55 - 59;Femenino;41007
2019;Pacífica;Nariño;60 - 64;Femenino;33447
2019;Pacífica;Nariño;65 - 69;Femenino;27473
2019;Pacífica;Nariño;70 - 74;Femenino;21916
2019;Pacífica;Nariño;75 - 79;Femenino;15791
2019;Pacífica;Nariño;80 - 84;Femenino;10496
2019;Pacífica;Nariño;85 - 89;Femenino;12214
